appid,genre
495570,Indie
495570,Racing
495570,Simulation
495570,Sports
495570,Strategy
495580,Action
495580,Free to Play
495580,Indie
495580,Strategy
495600,Action
495600,Casual
495600,Indie
495600,Strategy
495680,Action
495680,Indie
495700,Adventure
495720,Action
495720,Indie
495730,Casual
495730,Indie
495750,Action
495750,Indie
495760,Adventure
495760,Indie
495770,Action
495770,Casual
495770,Indie
495780,Casual
495780,Indie
495820,Action
495820,Indie
495830,Casual
495890,Casual
495890,Indie
495900,Action
495900,Casual
495900,Indie
495910,Action
495910,Adventure
495910,Free to Play
495910,Massively Multiplayer
495910,RPG
495960,Adventure
495960,Casual
495960,Indie
495980,Action
495980,Adventure
495980,Casual
495980,Indie
495990,Adventure
495990,Casual
495990,Indie
496000,Action
496000,Adventure
496000,Casual
496000,Indie
496000,Simulation
496030,Adventure
496030,Casual
496040,Action
496040,Indie
496070,Action
496070,Early Access
496080,Indie
496120,Adventure
496120,Casual
496120,Indie
496160,Action
496160,Racing
496180,Casual
496180,Simulation
496190,Adventure
496190,Casual
496230,Action
496230,Indie
496240,Action
496240,Indie
496240,Simulation
496240,Strategy
496240,Early Access
496250,Indie
496250,Sports
496250,Early Access
496260,Adventure
496260,Casual
496290,Action
496290,Indie
496290,RPG
496300,Indie
496300,Simulation
496300,Strategy
496310,Action
496310,Adventure
496310,Indie
496320,Action
496320,Adventure
496320,Casual
496320,Indie
496340,Adventure
496340,Indie
496340,RPG
496350,Adventure
496360,Racing
496360,Simulation
496360,Sports
496380,Casual
496380,Indie
496380,Simulation
496390,Action
496390,Indie
496400,Adventure
496400,Indie
496440,Adventure
496440,Indie
496440,Early Access
496460,Indie
496460,Simulation
496460,Strategy
496480,Adventure
496480,Casual
496480,Indie
496480,Strategy
496530,Casual
496530,Indie
496530,Strategy
496540,Action
496540,Indie
496550,Action
496550,Casual
496550,Indie
496550,Massively Multiplayer
496570,Action
496570,Indie
496570,Massively Multiplayer
496570,RPG
496590,Action
496590,Adventure
496590,Casual
496590,Indie
496610,Casual
496610,Indie
496620,Action
496620,Indie
496630,Indie
496630,Simulation
496640,Indie
496650,Action
496650,Indie
496660,Action
496660,Adventure
496660,Indie
496660,Early Access
496670,Adventure
496670,Casual
496670,Indie
496680,Casual
496680,Indie
496680,Strategy
496690,Adventure
496690,Casual
496690,Indie
496730,Adventure
496730,Indie
496730,RPG
496730,Strategy
496740,Casual
496740,Indie
496740,Simulation
496750,Indie
496750,Simulation
496760,Adventure
496790,Casual
496790,Indie
496790,Simulation
496790,Sports
496810,Action
496820,Adventure
496820,Indie
496820,Early Access
496850,Casual
496850,Indie
496850,Strategy
496890,Adventure
496890,Indie
496930,Adventure
496930,Casual
496930,Indie
496940,Adventure
496940,Indie
496940,RPG
496950,Action
496950,Casual
496950,Indie
496950,Simulation
496960,Action
496960,Casual
496960,Indie
496980,Action
496980,Casual
496980,Indie
496980,Strategy
496990,Action
496990,Adventure
496990,Casual
496990,Indie
497000,Action
497000,Adventure
497000,Indie
497000,Strategy
497020,Adventure
497020,Casual
497040,Casual
497040,Indie
497050,Casual
497050,Indie
497060,Action
497060,Indie
497080,Action
497080,Adventure
497080,Indie
497090,Indie
497100,Action
497100,Adventure
497100,Casual
497100,Indie
497100,Sports
497180,Racing
497180,Simulation
497190,Action
497190,Casual
497190,Indie
497260,Casual
497260,Simulation
497270,Action
497270,Indie
497270,Massively Multiplayer
497270,Early Access
497280,Casual
497280,Indie
497300,Action
497300,Adventure
497300,Indie
497320,Adventure
497320,Indie
497320,RPG
497360,Adventure
497380,Casual
497380,Indie
497400,Adventure
497400,Indie
497420,Casual
497420,Simulation
497430,Indie
497430,Simulation
497450,Casual
497450,Indie
497460,Adventure
497460,RPG
497470,Casual
497470,Indie
497470,RPG
497470,Strategy
497480,Casual
497480,Indie
497480,Sports
497490,Action
497490,Casual
497490,Indie
497510,Action
497510,Strategy
497580,Adventure
497580,Casual
497590,Action
497590,Adventure
497590,Casual
497590,Indie
497640,Adventure
497640,Casual
497640,Free to Play
497640,Indie
497670,Action
497670,Indie
497680,Casual
497680,Indie
497700,Casual
497700,Indie
497700,Simulation
497700,Sports
497710,Action
497710,Adventure
497710,Indie
497720,Simulation
497730,Adventure
497730,Indie
497780,Adventure
497780,Indie
497790,Adventure
497800,Adventure
497800,Indie
497800,RPG
497800,Strategy
497820,Free to Play
497850,Indie
497850,Simulation
497850,Strategy
497860,Action
497860,Adventure
497860,Free to Play
497860,Indie
497860,Massively Multiplayer
497860,RPG
497870,Action
497870,Indie
497870,Early Access
497880,Casual
497880,Indie
497880,Strategy
497880,Early Access
497940,Action
497940,Adventure
497940,Free to Play
497940,Massively Multiplayer
497940,RPG
497940,Strategy
498000,Action
498000,Indie
498030,Casual
498040,Casual
498050,Adventure
498050,Casual
498190,Action
498190,Casual
498190,Indie
498240,Adventure
498280,Adventure
498280,Indie
498280,Simulation
498300,Adventure
498300,Indie
498300,RPG
498320,Casual
498320,Indie
498330,Adventure
498330,Indie
498340,Action
498340,Adventure
498340,Indie
498340,RPG
498360,Casual
498360,Indie
498370,Casual
498370,Indie
498370,Sports
498380,Action
498380,Indie
498450,Indie
498460,Action
498460,Adventure
498460,Indie
498460,Simulation
498460,Strategy
498470,Action
498470,Casual
498470,Indie
498500,Action
498500,Adventure
498500,Indie
498500,RPG
498510,RPG
498570,Racing
498570,Simulation
498580,Action
498580,Adventure
498580,Indie
498600,Adventure
498600,Casual
498600,Free to Play
498600,Indie
498600,Simulation
498620,Adventure
498620,Indie
498630,Action
498630,Adventure
498630,Early Access
498660,Casual
498660,Indie
498660,Sports
498680,Adventure
498680,Indie
498700,Action
498700,Adventure
498700,Indie
498700,RPG
498700,Early Access
498710,Adventure
498710,Casual
498710,Free to Play
498710,Indie
498710,Simulation
498720,Action
498720,Casual
498720,Indie
498720,Strategy
498740,Action
498740,Indie
498740,Sports
498830,Action
498830,Adventure
498830,Indie
498850,Casual
498850,Indie
498850,Strategy
498940,Action
498940,Massively Multiplayer
498940,Simulation
498980,Action
498980,Casual
498980,Indie
498980,Sports
498990,Action
499100,Adventure
499100,Casual
499110,Adventure
499110,Casual
499120,Adventure
499120,Casual
499140,Casual
499140,Indie
499210,Action
499210,Racing
499230,Action
499230,Indie
499230,Early Access
499330,Casual
499330,Indie
499330,Strategy
499340,Action
499340,Adventure
499340,Indie
499370,Casual
499370,Indie
499370,Strategy
499400,Action
499420,Casual
499420,Indie
499440,Casual
499440,Indie
499460,Action
499460,Adventure
499460,Casual
499460,Indie
499510,Action
499510,Adventure
499510,Casual
499520,Adventure
499540,Adventure
499540,Indie
499560,Casual
499560,Indie
499560,Strategy
499580,Action
499580,Indie
499610,Action
499610,Casual
499610,Indie
499610,Simulation
499620,Action
499620,Adventure
499620,Casual
499620,Simulation
499660,Action
499660,Indie
499660,Simulation
499660,Strategy
499760,Adventure
499760,Indie
499760,Early Access
499890,Action
499890,Indie
499900,Indie
499910,Adventure
499910,Indie
499940,Indie
499940,Strategy
499950,
500090,Action
500090,Indie
500110,Action
500110,Adventure
500110,Casual
500110,Racing
500110,Simulation
500110,Sports
500120,Action
500120,Indie
500140,Casual
500140,Indie
500150,Adventure
500150,Casual
500150,Free to Play
500170,Casual
500170,Simulation
500180,Action
500180,Adventure
500180,Casual
500180,Indie
500180,RPG
500190,Strategy
500220,Casual
500220,Strategy
500260,Action
500260,Indie
500320,Adventure
500320,Indie
500340,Action
500340,Indie
500350,Action
500350,Adventure
500350,Indie
500360,Action
500360,Casual
500360,Free to Play
500360,Indie
500360,Sports
500380,Free to Play
500380,Indie
500420,Action
500420,Indie
500420,Early Access
500440,Action
500440,Adventure
500440,Indie
500480,Action
500480,Indie
500480,Simulation
500480,Sports
500480,Early Access
500550,Adventure
500570,Casual
500580,Casual
500590,Casual
500660,Simulation
500660,Sports
500670,Action
500670,Indie
500680,Action
500680,Indie
500680,Racing
500680,Simulation
500680,Sports
500680,Strategy
500690,Indie
500690,Strategy
500710,Action
500710,Adventure
500710,Free to Play
500710,Indie
500710,Massively Multiplayer
500710,RPG
500740,Action
500740,Indie
500750,Indie
500750,Racing
500750,Simulation
500750,Sports
500750,Early Access
500760,Action
500760,Casual
500760,Indie
500790,Action
500790,Indie
500800,Action
500800,Indie
500800,Early Access
500810,RPG
500870,Casual
500870,Indie
500880,Casual
500880,Indie
500880,Early Access
500920,Adventure
500920,Casual
500920,Indie
500920,Strategy
500920,Early Access
500940,Action
500940,Casual
500940,Indie
500980,Action
500980,Adventure
500980,Strategy
501020,Action
501020,Indie
501020,Racing
501030,Adventure
501030,Indie
501030,RPG
501030,Strategy
501050,Casual
501050,Free to Play
501060,Action
501060,Adventure
501080,Simulation
501090,Indie
501090,Simulation
501110,Action
501110,Indie
501110,Simulation
501110,Sports
501180,Action
501180,Adventure
501180,RPG
501190,Simulation
501190,Sports
501210,Adventure
501210,Casual
501210,Indie
501210,Massively Multiplayer
501210,RPG
501210,Strategy
501210,Early Access
501220,Action
501220,Casual
501220,Indie
501220,Racing
501220,Simulation
501220,Sports
501270,Indie
501270,Strategy
501270,Early Access
501300,Adventure
501300,Indie
501310,Action
501310,Adventure
501310,Indie
501310,RPG
501320,Indie
501320,Simulation
501350,Action
501350,Indie
501380,Free to Play
501380,Indie
501410,Action
501410,Adventure
501410,Indie
501420,Casual
501420,Indie
501420,Simulation
501420,Early Access
501440,Casual
501440,Indie
501440,Simulation
501450,Adventure
501450,Casual
501450,Indie
501450,Early Access
501470,Action
501470,Free to Play
501470,Early Access
501480,Action
501480,Indie
501500,Strategy
501530,Action
501530,Indie
501590,Action
501590,Adventure
501680,Adventure
501680,Indie
501740,Action
501740,Casual
501740,Massively Multiplayer
501740,Early Access
501760,Action
501760,Adventure
501760,Casual
501760,Indie
501790,Adventure
501790,Indie
501840,Indie
501850,Adventure
501850,Casual
501850,Indie
501850,Racing
501860,Action
501860,Indie
501860,RPG
501860,Strategy
501930,Casual
501930,Indie
501940,Action
501940,Adventure
501940,Indie
501950,Action
501950,Adventure
501950,Indie
501950,RPG
501950,Strategy
501970,Adventure
501990,Adventure
502050,Casual
502050,Free to Play
502050,Indie
502050,RPG
502050,Simulation
502070,Action
502070,Adventure
502070,Casual
502090,Adventure
502090,Indie
502100,Casual
502100,Indie
502120,Adventure
502120,Casual
502120,Indie
502120,Simulation
502130,Action
502130,Casual
502130,Free to Play
502130,Indie
502140,Indie
502140,RPG
502150,Casual
502200,Strategy
502210,Casual
502210,Indie
502230,Casual
502230,Indie
502230,RPG
502230,Strategy
502240,Adventure
502240,Indie
502250,Action
502250,Adventure
502250,Indie
502250,RPG
502280,Action
502300,Action
502300,Indie
502320,Action
502320,Casual
502320,Indie
502350,Racing
502350,Simulation
502350,Sports
502370,Strategy
502380,Action
502380,Adventure
502380,Casual
502380,Indie
502380,Strategy
502400,Action
502400,Casual
502400,Indie
502400,Strategy
502410,Action
502410,Simulation
502420,Action
502420,Simulation
502430,Simulation
502440,Action
502440,Simulation
502450,Simulation
502460,Simulation
502460,Strategy
502470,Casual
502470,Simulation
502470,Strategy
502500,Action
502500,Simulation
502520,Indie
502520,Simulation
502520,Strategy
502530,Adventure
502530,Casual
502530,Indie
502540,Action
502540,Indie
502550,Action
502550,Free to Play
502550,Massively Multiplayer
502600,Casual
502600,Indie
502600,Simulation
502600,Early Access
502650,Casual
502650,Sports
502700,Action
502700,Indie
502700,Sports
502710,Action
502710,Adventure
502710,Simulation
502720,Action
502720,Adventure
502720,Indie
502720,RPG
502720,Simulation
502730,Action
502730,Adventure
502730,Casual
502730,Indie
502730,Simulation
502740,Indie
502740,Strategy
502750,Adventure
502770,Casual
502770,Indie
502770,Simulation
502780,Adventure
502780,Indie
502800,Action
502810,Indie
502810,RPG
502810,Simulation
502810,Strategy
502820,Adventure
502880,Action
502880,Indie
502910,Action
502910,Adventure
502910,Casual
502910,Indie
502920,Action
502920,Indie
502920,Early Access
502940,Casual
502940,Indie
502990,Adventure
502990,Casual
503010,Action
503010,Adventure
503010,Indie
503010,Simulation
503050,Casual
503060,Adventure
503060,Casual
503070,Adventure
503070,Casual
503080,Adventure
503080,Casual
503090,Casual
503100,Action
503100,Casual
503100,Indie
503100,Strategy
503130,Action
503130,Adventure
503130,Casual
503130,Indie
503130,Strategy
503140,Action
503140,Adventure
503140,Indie
503140,RPG
503150,Casual
503150,Indie
503150,Simulation
503160,Adventure
503160,Free to Play
503160,Indie
503160,RPG
503180,Action
503180,Indie
503210,Action
503210,Adventure
503210,Indie
503210,RPG
503210,Strategy
503240,Action
503240,Adventure
503240,Indie
503240,Massively Multiplayer
503240,RPG
503240,Early Access
503280,Indie
503290,Indie
503290,RPG
503290,Simulation
503300,Adventure
503300,Indie
503300,Simulation
503340,Action
503340,Casual
503340,Massively Multiplayer
503350,Action
503350,Adventure
503350,Indie
503350,Strategy
503370,Indie
503370,Simulation
503370,Early Access
503390,Action
503390,Adventure
503390,Early Access
503400,Adventure
503400,Indie
503450,Adventure
503450,RPG
503460,Indie
503480,Action
503480,Adventure
503480,Casual
503480,Indie
503480,RPG
503490,Action
503490,Indie
503490,RPG
503490,Early Access
503550,Action
503550,Adventure
503550,Indie
503560,Casual
503560,Indie
503560,Simulation
503560,Strategy
503580,Action
503580,Adventure
503580,Casual
503580,Indie
503620,Action
503620,Indie
503620,RPG
503630,Adventure
503630,Casual
503650,Adventure
503650,Indie
503680,Action
503680,Indie
503680,Early Access
503690,Action
503690,Indie
503700,Action
503700,Adventure
503700,Casual
503700,Indie
503700,RPG
503700,Strategy
503700,Early Access
503710,Action
503710,Adventure
503710,Casual
503710,Indie
503710,Simulation
503710,Strategy
503730,Action
503730,Adventure
503730,Indie
503750,Action
503750,Casual
503750,Indie
503770,Action
503770,Adventure
503770,Indie
503770,Simulation
503770,Early Access
503780,Action
503780,Adventure
503780,Indie
503780,Simulation
503820,Adventure
503820,Indie
503830,Adventure
503830,Indie
503830,RPG
503860,Indie
503900,Action
503900,Casual
503900,Indie
503900,Simulation
503900,Sports
503920,Action
503920,Adventure
503920,Indie
503940,Simulation
503940,Strategy
503950,Indie
503950,Simulation
503950,Strategy
503960,Casual
503960,Indie
503960,Strategy
503980,Adventure
503980,Indie
504000,Adventure
504000,Casual
504030,Indie
504050,Action
504050,Adventure
504050,Indie
504050,Simulation
504090,Action
504090,Indie
504100,Action
504100,Casual
504100,Indie
504100,Simulation
504110,Adventure
504110,RPG
504130,Adventure
504130,Indie
504210,Indie
504210,Simulation
504230,Action
504230,Adventure
504230,Indie
504240,Action
504240,Casual
504240,Indie
504260,Casual
504260,Indie
504280,Indie
504280,Simulation
504280,Strategy
504300,Action
504300,Free to Play
504300,Indie
504300,Massively Multiplayer
504300,RPG
504300,Early Access
504310,Casual
504310,Indie
504310,Simulation
504370,Action
504370,Free to Play
504380,Adventure
504380,Indie
504380,RPG
504390,Indie
504400,Adventure
504400,Casual
504400,Indie
504410,Adventure
504420,Action
504420,Indie
504430,Action
504430,Adventure
504430,Indie
504450,Action
504450,Adventure
504450,Indie
504450,Strategy
504460,Racing
504460,Early Access
504470,Action
504470,Strategy
504470,Early Access
504490,Action
504500,Action
504500,Adventure
504500,Casual
504500,Racing
504560,Casual
504560,Indie
504560,Simulation
504610,Action
504610,Casual
504610,Indie
504620,Free to Play
504620,Indie
504620,Strategy
504630,Adventure
504660,Adventure
504660,Casual
504660,Indie
504660,RPG
504690,Adventure
504690,Casual
504690,Indie
504700,Action
504700,Casual
504700,Indie
504700,Early Access
504750,Strategy
504770,Action
504770,Indie
504770,Simulation
504800,Adventure
504800,Indie
504800,RPG
504810,Racing
504810,Simulation
504810,Sports
504840,Casual
504840,Indie
504850,Action
504850,Indie
504880,Action
